POS	chr	cM	len	nsnps	cMmb	freqTV	freqTS	countTV	countTS	freqTScpg	countTScpg	freqTSnoncpg	countTSnoncpg	freqTVcpg	countTVcpg	freqTVnoncpg	countTVnoncpg	freqGC	countGC
34000001	chr4	0.00244282601109552	1e+06	775	0.244282601109552	0.525575982854464	0.515878499411433	553	2171	0.501042385553255	644	0.52213551141187	1527	0.40378421900161	69	0.542938858279767	484	0.517847188230815	2724
35000001	chr4	0.00414634758696822	1e+06	846	0.414634758696822	0.564777277277277	0.52754412667895	740	2774	0.533842028767604	739	0.525257075257075	2035	0.410714285714286	112	0.592253479594244	628	0.535384915364995	3514
36000001	chr4	0.00493591000040092	1e+06	701	0.493591000040092	0.530441298670465	0.520715440582053	624	2474	0.554953436095055	692	0.507419877790248	1782	0.352513227513227	98	0.563591395578088	526	0.522674425555317	3098
37000001	chr4	0.0124841325500806	1e+06	979	1.24841325500806	0.552303276797046	0.562145104358502	642	2896	0.591612597999459	959	0.547555880609572	1937	0.358918128654971	114	0.594056888327722	528	0.560359221573184	3538
38000001	chr4	0.0138629498731588	1e+06	923	1.38629498731588	0.54341018349245	0.558713209147109	547	2708	0.587443706809535	954	0.543086701296507	1754	0.432677469135802	96	0.566980783444198	451	0.556141548614667	3255
39000001	chr4	0.00345564320613451	1e+06	385	0.345564320613451	0.516460905349794	0.52739923353165	306	1382	0.556904435299497	405	0.515168315705675	977	0.286044973544974	56	0.568074074074074	250	0.525416337546077	1688
40000001	chr4	0.0140695734941435	1e+06	620	1.40695734941435	0.527477152477153	0.568543637182552	462	2138	0.59309530490086	792	0.554097187826757	1346	0.432898948331047	81	0.547584329736561	381	0.561246438746439	2600
41000001	chr4	0.00933889823633684	1e+06	498	0.933889823633684	0.517195767195767	0.567480302623332	553	2482	0.599278529798834	788	0.552688683370501	1694	0.356224279835391	90	0.548486121110311	463	0.558318079199463	3035
42000001	chr4	0.00610626316030207	1e+06	612	0.610626316030207	0.527815850389863	0.52600542166799	608	2562	0.528098104632047	766	0.525112885392674	1796	0.332200551615445	94	0.563589854445885	514	0.526352658470166	3170
43000001	chr4	0.00279571523257994	1e+06	377	0.279571523257994	0.587297264584846	0.54205764075067	612	2238	0.555452511334864	629	0.536821237023226	1609	0.403886959876543	96	0.621420111972438	516	0.551772254710851	2850
44000001	chr4	0.0026514751618271	1e+06	591	0.26514751618271	0.562064884433305	0.531827291082783	665	2458	0.556645671834625	688	0.522180372462858	1770	0.393865740740741	80	0.585066476733143	585	0.538265971703372	3123
45000001	chr4	0.00245577827355275	1e+06	615	0.245577827355275	0.55331569664903	0.52441545080434	525	1980	0.559754325493377	548	0.510891914959652	1432	0.337548369264787	67	0.584879912663755	458	0.530472388556221	2505
46000001	chr4	0.00218224760648525	1e+06	328	0.218224760648525	0.544440976557081	0.521110433486283	534	1913	0.529193899782135	510	0.518172038752937	1403	0.293679549114332	69	0.581650736758264	465	0.526201773903041	2447
47000001	chr4	0.00403964134304999	1e+06	694	0.403964134304999	0.523613963039014	0.530876877360686	487	2069	0.544614814814815	625	0.524930747922438	1444	0.378062678062678	65	0.546032999824469	422	0.529493059178114	2556
48000001	chr4	0.00186356643754797	1e+06	393	0.186356643754797	0.53795571027947	0.541774461028192	383	1675	0.573354487446248	534	0.526994676534554	1141	0.393599740090968	57	0.563195864576233	326	0.541063780009358	2058
49000001	chr4	0.0237177893482765	1e+06	431	2.37177893482765	0.643468737554759	0.61148838755883	279	724	0.587176375404531	206	0.621156871156871	518	0.483233233233233	37	0.667967554331191	242	0.620384217717219	1003
52000001	chr4	0.0020950425644835	1e+06	425	0.20950425644835	0.586738683127572	0.579799708436331	450	1753	0.599407958144018	538	0.571117207742722	1215	0.43805672761369	79	0.618398722172307	371	0.58121711134648	2203
53000001	chr4	0.00488698270919034	1e+06	438	0.488698270919034	0.57726184871312	0.564298171709618	472	2258	0.558089668615984	760	0.567448013065534	1498	0.371511003757381	69	0.612489660876758	403	0.56653951073733	2730
54000001	chr4	0.00794407311277556	1e+06	575	0.794407311277556	0.573776127612761	0.574555968608013	606	2421	0.60901169846124	763	0.558699682794978	1658	0.355277777777778	100	0.616957619675011	506	0.574399845831957	3027
55000001	chr4	0.00613453947194202	1e+06	629	0.613453947194202	0.528040002893518	0.534553702876615	512	2239	0.563035773161886	674	0.522287303277719	1565	0.352212602212602	77	0.559163473818646	435	0.533341411204007	2751
56000001	chr4	0.0126049123838811	1e+06	780	1.26049123838811	0.530672402804334	0.528549747196417	523	2117	0.541472650396061	692	0.52227420402859	1425	0.318732193732194	91	0.575317215363512	432	0.528970258136925	2640
57000001	chr4	0.00857570278430222	1e+06	827	0.857570278430222	0.548124098124098	0.544110780106631	770	3133	0.537220793009106	907	0.546918155801804	2226	0.387183235867446	114	0.576092479674797	656	0.544902544101878	3903
58000001	chr4	0.00372765999442299	1e+06	956	0.372765999442299	0.574074074074074	0.540091580036902	675	2469	0.561583070364834	669	0.532103909465021	1800	0.438053542673108	92	0.595538720538721	583	0.547387439920837	3144
59000001	chr4	0.00391517357770415	1e+06	871	0.391517357770415	0.516671284751085	0.533573436863611	802	2819	0.547485853909465	720	0.528801192807863	2099	0.337609556121007	131	0.551629684826406	671	0.529829850563073	3621
60000001	chr4	0.00343620452690339	1e+06	760	0.343620452690339	0.554472601256227	0.522306720063622	684	2608	0.553887042312968	702	0.51067535268742	1906	0.403549382716049	78	0.573898362058428	606	0.528990031951757	3292
61000001	chr4	0.00561421160185516	1e+06	469	0.561421160185516	0.557446282160023	0.519209859420215	524	2163	0.538352007469655	595	0.511946097883598	1568	0.299564270152505	68	0.595902371669915	456	0.526666459909854	2687
62000001	chr4	0.00494995589578247	1e+06	763	0.494995589578248	0.586705380480347	0.530248708010336	751	2580	0.532277859597447	679	0.529523934771173	1901	0.421509152830992	87	0.608350066934404	664	0.542977306336658	3331
63000001	chr4	0.0030066735845368	1e+06	404	0.30066735845368	0.614707278922965	0.549935908452923	663	2586	0.569268278933423	657	0.543351477449456	1929	0.310185185185185	80	0.656494187154565	583	0.563153334929266	3249
64000001	chr4	0.00424260917636463	1e+06	751	0.424260917636463	0.552105054115778	0.530998991412699	746	2726	0.520859604875998	793	0.535158605237636	1933	0.381344307270233	81	0.572904483430799	665	0.535533877005008	3472
65000001	chr4	0.00483015475340099	1e+06	783	0.483015475340099	0.561416805618716	0.531625944566324	733	2583	0.537483266398929	664	0.52959923185301	1919	0.394486531986532	110	0.590890850722311	623	0.5382111982308	3316
66000001	chr4	0.00437027509380525	1e+06	789	0.437027509380525	0.568531260618417	0.516899865819552	654	2291	0.509236564996369	612	0.519693159508526	1679	0.412389291465378	92	0.59409186766838	562	0.528365717160284	2945
67000001	chr4	0.00547231962482837	1e+06	561	0.547231962482837	0.513787442821307	0.530781486705323	502	2127	0.553017484489566	591	0.52222583912037	1536	0.28992303992304	77	0.554346405228758	425	0.52753652282941	2629
68000001	chr4	0.00428024113414905	1e+06	962	0.428024113414905	0.544779082298225	0.533847236083389	653	2672	0.536810911168238	778	0.532629844733857	1894	0.378974493361286	106	0.576909404834451	547	0.535994152046784	3325
69000001	chr4	0.00339966380707184	1e+06	933	0.339966380707184	0.557371714117746	0.530090228123936	882	2937	0.524039112193802	821	0.532438038227263	2116	0.449235104669887	115	0.573585156212275	767	0.536390901244266	3819
70000001	chr4	0.00764047441785404	1e+06	754	0.764047441785404	0.560264632807534	0.531737001792856	641	2417	0.546380344035412	661	0.526224900868978	1756	0.347843270099368	82	0.591424832703902	559	0.537716796259962	3058
71000001	chr4	0.00533676755726837	1e+06	646	0.533676755726837	0.576092613772751	0.544165755648314	610	2236	0.552992977687167	654	0.540516575361708	1582	0.388468013468013	77	0.603197856218276	533	0.551008827839427	2846
72000001	chr4	0.00476647557875911	1e+06	976	0.476647557875911	0.556766869609335	0.540566676336911	730	2681	0.543308464918634	767	0.539467955416231	1914	0.404792524005487	108	0.583154698106467	622	0.544033736169473	3411
73000001	chr4	0.00282781117690032	1e+06	410	0.282781117690032	0.564001122334456	0.556108418906965	495	1926	0.579395676815606	562	0.546513522319974	1364	0.355910705225774	73	0.599997805862735	422	0.557722168678385	2421
74000001	chr4	0.00735466759979788	1e+06	618	0.735466759979788	0.556348475547371	0.543988667159399	543	2255	0.556920153177869	648	0.538774228491092	1607	0.361172839506173	75	0.587626622348845	468	0.546387300452704	2798
75000001	chr4	0.00466955134500079	1e+06	714	0.466955134500079	0.546277086214845	0.559135925189603	482	2012	0.574515359841447	598	0.552631751270365	1414	0.34985935302391	79	0.584780810587262	403	0.556650776678844	2494
76000001	chr4	0.00836132640807521	1e+06	772	0.836132640807521	0.556144643828168	0.558501370466785	613	2689	0.576154131726066	848	0.550370169191462	1841	0.444393004115226	90	0.575375327526379	523	0.558063855800076	3302
77000001	chr4	0.00522840303534553	1e+06	732	0.522840303534553	0.544272653156301	0.542097543087642	636	2525	0.569456643732006	759	0.530339016819764	1766	0.364631558641975	96	0.576208847736626	540	0.542535179912592	3161
78000001	chr4	0.00581248052653959	1e+06	700	0.581248052653959	0.539309056956116	0.552440578994983	595	2702	0.546128830113661	857	0.555372377797852	1845	0.409321581196581	104	0.566842045711699	491	0.550070771408351	3297
79000001	chr4	0.00456727407785286	1e+06	637	0.456727407785286	0.52851635682375	0.537287988923503	514	2140	0.541803728070176	608	0.535495841794797	1532	0.356613756613757	70	0.555618118118118	444	0.535589187529655	2654
80000001	chr4	0.00443008497321365	1e+06	448	0.443008497321365	0.535117651240492	0.530910894083324	521	2082	0.552270504828261	606	0.522141297801867	1476	0.405092592592593	94	0.563741434643074	427	0.531752891962266	2603
81000001	chr4	0.00800094770042031	1e+06	656	0.800094770042031	0.56739613791423	0.540359885280785	608	2402	0.568265993265993	770	0.527193400508352	1632	0.423396334478809	97	0.594730738566355	511	0.545821028669866	3010
82000001	chr4	0.00755562636763767	1e+06	782	0.755562636763767	0.528697952610996	0.559052205471803	483	1990	0.569011129355957	609	0.554660471477995	1381	0.374045437189767	97	0.567561408558818	386	0.553123736352608	2473
83000001	chr4	0.00993433271323723	1e+06	881	0.993433271323723	0.533053402239449	0.54105646888385	516	2352	0.551133313814473	759	0.536255260282253	1593	0.435446009389671	71	0.548626716604245	445	0.539616586600548	2868
84000001	chr4	0.00478652694139769	1e+06	655	0.478652694139769	0.537077558959397	0.534210917745054	457	1992	0.578742283950617	600	0.515016363346105	1392	0.342592592592593	71	0.572850700441374	386	0.534745852426538	2449
85000001	chr4	0.00577835557085295	1e+06	722	0.577835557085295	0.534011801816501	0.52200245802608	681	2667	0.542773493287632	778	0.513447738368331	1889	0.384361009361009	91	0.557093534212178	590	0.524445218814992	3348
86000001	chr4	0.00336524264348402	1e+06	507	0.336524264348402	0.567487373737374	0.531564698942401	440	1758	0.559870880054366	545	0.518846752770908	1213	0.424211248285322	54	0.587531184033775	386	0.538755771239848	2198
87000001	chr4	0.00667728466749413	1e+06	837	0.667728466749413	0.544486611849041	0.539937099862383	527	2476	0.556829440905874	785	0.532095297544736	1691	0.319517930629042	63	0.575031928480204	464	0.540735499068832	3003
88000001	chr4	0.00698241483030458	1e+06	660	0.698241483030458	0.543073710965868	0.52997299825658	408	1742	0.546124828532236	567	0.522178881008668	1175	0.432800224466891	66	0.5643545592376	342	0.532459086993971	2150
89000001	chr4	0.00878907569500583	1e+06	897	0.878907569500583	0.553136400173128	0.528407083554142	599	2516	0.554040187094311	776	0.516975308641975	1740	0.353395061728395	87	0.587076822916667	512	0.533162416027585	3115
90000001	chr4	0.00524796945643175	1e+06	697	0.524796945643175	0.537005542957924	0.51535611946245	588	2417	0.566862402132267	667	0.495724867724868	1750	0.380108556832695	87	0.56425112737488	501	0.51959234608985	3005
91000001	chr4	0.00466215128761069	1e+06	561	0.466215128761069	0.531997403307366	0.519487144911902	542	2060	0.579056437389771	630	0.493243330743331	1430	0.273931623931624	65	0.567163599658358	477	0.522093048082671	2602
92000001	chr4	0.00222044890725816	1e+06	237	0.222044890725816	0.561394262566138	0.533255461682881	448	1736	0.554480651731161	491	0.524884724081511	1245	0.277943121693122	56	0.601887282690854	392	0.539027523402523	2184
93000001	chr4	0.00589729318893953	1e+06	653	0.589729318893953	0.510794127460794	0.505112829153864	555	2242	0.532016594516594	616	0.494920504760603	1626	0.299734140080675	101	0.55774800130527	454	0.506240151485057	2797
94000001	chr4	0.00539692521599375	1e+06	703	0.539692521599375	0.47051656920078	0.515695866788467	532	2311	0.528344531847482	678	0.510444308362251	1633	0.276383311021865	83	0.506403118040089	449	0.507241633120986	2843
95000001	chr4	0.0103693201394062	1e+06	864	1.03693201394062	0.506516992845118	0.53212067554697	704	2761	0.567716885604817	812	0.517290443342265	1949	0.316759259259259	100	0.537933836154035	604	0.526918657474213	3465
96000001	chr4	0.00280034002311816	1e+06	552	0.280034002311816	0.543717160066641	0.522752598717229	578	2177	0.538452515015015	592	0.516888655216731	1585	0.311053240740741	80	0.581092890078834	498	0.527150971297977	2755
97000001	chr4	0.001345403027326	1e+06	849	0.1345403027326	0.573771593735296	0.547653891466019	551	2012	0.555141911671121	582	0.54460631960632	1430	0.314745715865119	67	0.609628481787573	484	0.553268738891057	2563
98000001	chr4	0.00541821105156176	1e+06	799	0.541821105156176	0.556787841445882	0.533729557206137	541	2199	0.540134655700693	689	0.530806965906304	1510	0.396015397419892	89	0.588444362504097	452	0.538282306028656	2740
99000001	chr4	0.00408200896991492	1e+06	766	0.408200896991492	0.575473506632927	0.549912393520848	483	1987	0.569601001968152	621	0.540961715742096	1366	0.431752873563218	58	0.595087145969499	425	0.554910781226571	2470
100000001	chr4	0.00528030029145416	1e+06	1036	0.528030029145416	0.546757640507641	0.546654492148678	572	2236	0.581011690156233	678	0.53170315694385	1558	0.419010782934834	79	0.567228232289084	493	0.54667550385143	2808
101000001	chr4	0.00403908784713001	1e+06	554	0.403908784713001	0.53042442269558	0.513531105593489	579	2148	0.529975530179445	613	0.506964048739293	1535	0.261895576131687	72	0.568558696763825	507	0.517117915495253	2727
102000001	chr4	0.00436109584761919	1e+06	599	0.436109584761919	0.551762605979473	0.53478886756238	498	2084	0.583333333333333	652	0.512686219739292	1432	0.380215658696671	79	0.584106779810837	419	0.538062655994492	2582
103000001	chr4	0.00414506372221202	1e+06	516	0.414506372221202	0.537221886132957	0.533614100764311	551	2137	0.552522349936143	609	0.526078025014543	1528	0.335010735373054	69	0.566169125557092	482	0.534353643077601	2688
104000001	chr4	0.00423806220347902	1e+06	333	0.423806220347902	0.547170301142264	0.547441342410426	535	1779	0.601344621513944	502	0.526251486412019	1277	0.257982120051086	58	0.582333643916453	477	0.547378677294408	2314
105000001	chr4	0.00360482327064267	1e+06	451	0.360482327064267	0.506156101871937	0.516697703289882	461	1790	0.547512249603689	514	0.504284947172878	1276	0.326489533011272	69	0.537781084656085	392	0.514538805798246	2251
106000001	chr4	0.00269437947101835	1e+06	319	0.269437947101835	0.530490451388889	0.523083684950774	384	1580	0.550701754385965	475	0.511211664152841	1105	0.366820987654321	60	0.560799611339735	324	0.524531851097533	1964
107000001	chr4	0.00666175518577628	1e+06	2612	0.666175518577628	0.55730415667466	0.535655845869623	556	2105	0.558249425896485	629	0.526027551942186	1476	0.344298245614035	95	0.601199084116655	461	0.540179130652637	2661
108000001	chr4	0.00649764224122098	1e+06	615	0.649764224122098	0.542909402786529	0.563118429189858	529	2156	0.584827382784446	722	0.552188258691048	1434	0.431885342789598	94	0.566900808854832	435	0.559136837023243	2685
109000001	chr4	0.00527058941857511	1e+06	582	0.527058941857511	0.524203230735647	0.543256438910174	509	2088	0.578753332198968	653	0.527103497225448	1435	0.330191798941799	84	0.562549019607843	425	0.539522098147435	2597
110000001	chr4	0.00841931207986292	1e+06	574	0.841931207986292	0.571657460519793	0.562532209853638	523	2156	0.575524319500223	664	0.556750198590011	1492	0.397414182475158	82	0.604056437389771	441	0.564313660431615	2679
111000001	chr4	0.00540938648762736	1e+06	525	0.540938648762736	0.55776270456503	0.523448596088714	516	2034	0.557254645217608	594	0.509503600823045	1440	0.378045808966862	76	0.588804713804714	440	0.530392156862745	2550
112000001	chr4	0.00561884141447529	1e+06	374	0.561884141447529	0.517592592592593	0.538777252429735	410	1692	0.558910975195379	545	0.529210662275178	1147	0.35800515705579	79	0.555681436723733	331	0.534645135144659	2102
113000001	chr4	0.0100743008389499	1e+06	621	1.00743008389499	0.527769983788502	0.524276377217554	594	2499	0.559885694319657	742	0.509238179556905	1757	0.337667454688731	94	0.563509259259259	500	0.524947312330112	3093
114000001	chr4	0.00548733513791429	1e+06	704	0.548733513791429	0.556905569691829	0.520038580246914	655	2400	0.527965646806227	690	0.516839939354559	1710	0.391460905349794	90	0.583259587020649	565	0.527942959325938	3055
115000001	chr4	0.00266576126562909	1e+06	509	0.266576126562909	0.56271578782172	0.517096806951879	708	2553	0.54094480537509	667	0.508662758729037	1886	0.397098129056892	97	0.589008607625629	611	0.527001203902461	3261
116000001	chr4	0.00373262222742046	1e+06	752	0.373262222742047	0.556775614645985	0.520507290357076	702	2563	0.555151024811219	721	0.506946957815579	1842	0.407728272827283	101	0.581823504036482	601	0.528305257784584	3265
117000001	chr4	0.00556904027544089	1e+06	706	0.556904027544089	0.542372134038801	0.542416992724587	630	2357	0.569703922211297	678	0.531398208810359	1679	0.352295114263199	94	0.575706536760641	536	0.542407531401505	2987
118000001	chr4	0.00308751058404305	1e+06	674	0.308751058404305	0.499874874874875	0.537321728756575	481	2049	0.541882668049075	643	0.535235893788525	1406	0.382955138236828	71	0.520121951219512	410	0.530202386180647	2530
119000001	chr4	0.00473677220178974	1e+06	649	0.473677220178974	0.528828949722669	0.523590726783904	621	2521	0.54892115782883	769	0.512472518180281	1752	0.372280092592593	80	0.551978503457247	541	0.524626034373011	3142
120000001	chr4	0.00379284977487654	1e+06	477	0.379284977487654	0.545759778470059	0.514956168222776	535	2273	0.519099817306095	669	0.513227925556479	1604	0.366588419405321	71	0.573176085568327	464	0.520825089690831	2808
121000001	chr4	0.00819220704242287	1e+06	624	0.819220704242287	0.555563034763358	0.545413480281901	619	2470	0.546435306063243	766	0.544954138410711	1704	0.374849033816425	92	0.58711082999508	527	0.547447334028752	3089
122000001	chr4	0.00287128480686836	1e+06	420	0.287128480686836	0.51142694601381	0.527831719764344	472	1974	0.55591897358109	586	0.515973556409435	1388	0.268308080808081	66	0.550948731983215	406	0.524666121559008	2446
123000001	chr4	0.00458163492376241	1e+06	427	0.458163492376241	0.522204585537919	0.536964881899591	525	2374	0.561054804804805	740	0.526055124892334	1634	0.358606557377049	61	0.543712084929757	464	0.534291837542959	2899
124000001	chr4	0.00452490425151207	1e+06	557	0.452490425151207	0.567273359961268	0.527626811594203	612	2392	0.543524948559671	720	0.520780723905724	1672	0.346349973161567	69	0.595346497510402	543	0.535703937959264	3004
125000001	chr4	0.00600901627405198	1e+06	494	0.600901627405198	0.518223010244287	0.51236533369853	611	2434	0.537471901091843	692	0.502391886720245	1742	0.254121499548329	82	0.559161240635721	529	0.51354071641428	3045
126000001	chr4	0.00568950536286506	1e+06	496	0.568950536286506	0.550049164208456	0.520250950314529	565	2202	0.535805300713558	654	0.513679538711838	1548	0.351604938271605	75	0.58042328042328	490	0.526335515132046	2767
127000001	chr4	0.00158878528173875	1e+06	285	0.158878528173875	0.494625839289582	0.526286659373861	342	1422	0.570540655598127	435	0.506782618484746	987	0.243583495776478	57	0.544834307992203	285	0.520148337112623	1764
128000001	chr4	0.00500772424020622	1e+06	624	0.500772424020622	0.544654392764858	0.526725855602438	344	1580	0.54767317217417	501	0.516999622421309	1079	0.374626642771804	62	0.582036380351983	282	0.529931373681374	1924
129000001	chr4	0.0045275637699994	1e+06	665	0.45275637699994	0.545665294924554	0.544695265894663	675	2322	0.561806532270667	711	0.537143366209164	1611	0.354665940450254	102	0.57966518001422	573	0.544913740901395	2997
130000001	chr4	0.00551487439587729	1e+06	777	0.551487439587729	0.563229049078106	0.531018138417564	689	2436	0.544983626919602	656	0.525871306699958	1780	0.411265432098765	96	0.587830241708825	593	0.53812	3125
131000001	chr4	0.00346775385761261	1e+06	774	0.346775385761261	0.549236629055906	0.52612630169295	581	1853	0.568022610625607	534	0.509164490495044	1319	0.41729088639201	89	0.573104862993074	492	0.531642776712621	2434
132000001	chr4	0.00385179068797422	1e+06	1025	0.385179068797422	0.52819683908046	0.513502016868354	696	2525	0.531793272864701	686	0.506678851227519	1839	0.379176731078905	92	0.550895266127054	604	0.516677302885002	3221
133000001	chr4	0.003202854402492	1e+06	467	0.3202854402492	0.521514644076701	0.521792819771444	564	2152	0.54005863698917	619	0.514417385421952	1533	0.29466966966967	74	0.555772864701436	490	0.521735054273714	2716
134000001	chr4	0.00442205059934341	1e+06	565	0.442205059934341	0.535413105413105	0.539478903267391	650	2241	0.547638104205901	590	0.536563137941091	1651	0.308438155136268	106	0.57963984204793	544	0.538564766772999	2891
135000001	chr4	0.00370392394320999	1e+06	594	0.370392394320999	0.54639694041868	0.531132695195195	690	2368	0.543831447187929	648	0.526348514211886	1720	0.329535996670828	89	0.578511123436248	601	0.534576883947388	3058
136000001	chr4	0.0058416950978947	1e+06	686	0.58416950978947	0.581833391023422	0.514913431873647	642	2413	0.515627786695202	623	0.514664804469274	1790	0.392522269104548	79	0.608397473850405	563	0.528976480572225	3055
137000001	chr4	0.00674927857413305	1e+06	603	0.674927857413305	0.512429549114332	0.510952854262713	644	2627	0.537337579291999	724	0.500914735018781	1903	0.341575091575092	91	0.540544839595473	553	0.511243588437107	3271
138000001	chr4	0.0104105873026195	1e+06	527	1.04105873026195	0.518189550035304	0.556894379190855	577	2469	0.590896757563424	819	0.540016835016835	1650	0.321136997212266	93	0.556052953780226	484	0.54956257143552	3046
139000001	chr4	0.00941337098591411	1e+06	532	0.941337098591411	0.520147082923632	0.563026369286171	452	1913	0.596594712182062	664	0.545180588915577	1249	0.422360578969774	87	0.543455098934551	365	0.55483125831963	2365
140000001	chr4	0.00776702193299842	1e+06	1015	0.776702193299842	0.558098834402373	0.559296177479037	537	2182	0.596210317460317	700	0.541860348877893	1482	0.419785575048733	95	0.587826797385621	442	0.5590597033223	2719
141000001	chr4	0.00645821374695101	1e+06	849	0.645821374695101	0.550241744207261	0.534525237150808	609	2409	0.546191226687681	705	0.529698639367067	1704	0.327614379084967	85	0.586354961832061	524	0.53769665954888	3018
142000001	chr4	0.00383257759078308	1e+06	490	0.383257759078308	0.546634857646762	0.534530439718924	588	2414	0.566081596405997	709	0.521410339958727	1705	0.390359477124183	85	0.57304322214859	503	0.536901325042564	3002
143000001	chr4	0.00274332603300324	1e+06	678	0.274332603300324	0.539013348651458	0.528566683275204	677	2453	0.552942794279428	707	0.518696173263756	1746	0.348516527279968	93	0.569349315068493	584	0.530826233581825	3130
144000001	chr4	0.00307583744207803	1e+06	568	0.307583744207803	0.534778470058844	0.533810545025986	535	1917	0.565714095390354	556	0.520777206302555	1361	0.280939476061427	82	0.580727250429237	453	0.534021735846777	2452
145000001	chr4	0.00662314785244099	1e+06	411	0.662314785244099	0.513812275632607	0.5484925099904	423	1659	0.582574517427188	543	0.531909597769813	1116	0.362911522633745	72	0.544766276247758	351	0.541446525776497	2082
146000001	chr4	0.00311019714860707	1e+06	342	0.311019714860707	0.532766293425208	0.559075008066297	516	2181	0.580342806679512	692	0.549190980772579	1489	0.433899176954733	90	0.553653712397844	426	0.554041527623285	2697
147000001	chr4	0.00680955350322661	1e+06	690	0.680955350322661	0.534899547580707	0.535067550707589	483	2078	0.566026306680512	642	0.521226658413288	1436	0.366385372714487	79	0.567851576824349	404	0.535035865619622	2561
148000001	chr4	0.00517583859325065	1e+06	603	0.517583859325065	0.543981481481482	0.543471437539234	474	2183	0.595971653782022	733	0.516931673052363	1450	0.304573512906846	66	0.582709241103849	408	0.543562427689262	2657
149000001	chr4	0.00214165567985093	1e+06	336	0.214165567985093	0.560847974042418	0.531044988374024	468	1784	0.57215018623937	527	0.513811544241139	1257	0.344806763285024	46	0.584397489906969	422	0.537238504045786	2252
150000001	chr4	0.00238303883999459	1e+06	455	0.238303883999459	0.515482695810565	0.514879183996831	366	1683	0.532155586548892	478	0.508025972030121	1205	0.348579182630907	58	0.546912578162578	308	0.514986985521393	2049
151000001	chr4	0.00275233179777539	1e+06	442	0.275233179777539	0.546811780267663	0.570347188787247	476	2077	0.612072853655948	698	0.54922716407488	1379	0.418808734107242	67	0.567780494430861	409	0.565959075017046	2553
152000001	chr4	0.00752710776583519	1e+06	479	0.752710776583519	0.565961795128462	0.567383512544803	444	1860	0.605495863179521	667	0.546075098568812	1193	0.401422764227642	82	0.603233067321465	362	0.567109535751029	2304
153000001	chr4	0.0106774559251821	1e+06	873	1.06774559251821	0.536960019168892	0.57208696180793	541	2437	0.603227043611659	845	0.555558463614368	1592	0.405812757201646	90	0.563131313131313	451	0.565705606546775	2978
154000001	chr4	0.00749471102153711	1e+06	585	0.749471102153711	0.565273340433085	0.553609957888785	626	2489	0.558700316169828	820	0.551109002951424	1669	0.369415807560137	97	0.601186725477841	529	0.555953867189822	3115
155000001	chr4	0.00916118357491528	1e+06	578	0.916118357491528	0.545897299488271	0.555067590868336	731	2685	0.58880162292035	817	0.540313466571497	1868	0.34597423510467	115	0.583220598845599	616	0.553105212941278	3416
156000001	chr4	0.0073572461063248	1e+06	511	0.73572461063248	0.519421675774135	0.536586826810116	610	2396	0.530980329098998	691	0.538859020310633	1705	0.342549725651578	108	0.557473808469824	502	0.533103545994431	3006
157000001	chr4	0.0046991474024974	1e+06	672	0.46991474024974	0.541965352449224	0.524945405310971	558	2120	0.545233636525771	623	0.516502140082634	1497	0.390157280568239	73	0.564814814814815	485	0.528491757253893	2678
158000001	chr4	0.00331164796468679	1e+06	847	0.331164796468679	0.550536797573436	0.533974321249215	464	1888	0.547554012345679	600	0.527648378191856	1288	0.371938470728793	62	0.57808181315644	402	0.537241748551272	2352
159000001	chr4	0.00443936390350142	1e+06	655	0.443936390350142	0.508584460844608	0.51824776871438	542	2411	0.532838930808305	751	0.511646586345382	1660	0.34755291005291	84	0.538118631732169	458	0.516474144310243	2953
160000001	chr4	0.00573541211286261	1e+06	514	0.573541211286261	0.55462691827992	0.52001257334451	683	2386	0.554839561784006	666	0.506527239448751	1720	0.335648148148148	74	0.581235176062762	609	0.527715928701592	3069
161000001	chr4	0.00604076092146507	1e+06	1078	0.604076092146507	0.530109790325244	0.512346888424475	673	2552	0.546155598434904	691	0.499793520011145	1861	0.388888888888889	88	0.551353276353276	585	0.516053689348263	3225
162000001	chr4	0.00608668242906623	1e+06	776	0.608668242906623	0.542729204614451	0.529720782959125	732	2702	0.538271604938272	750	0.526435374924104	1952	0.361011549183592	93	0.569176375123167	639	0.532493690545525	3434
163000001	chr4	0.00875508446432561	1e+06	491	0.875508446432561	0.55513394304988	0.53138742042514	571	2333	0.573396884929937	711	0.512972667488697	1622	0.290420227920228	78	0.597015626173841	493	0.536056588613407	2904
164000001	chr4	0.00790207778418226	1e+06	916	0.790207778418226	0.533782177040604	0.530499912717116	623	2546	0.541660915573959	805	0.525339311166422	1741	0.418241695303551	97	0.555089071961696	526	0.531145179575284	3169
165000001	chr4	0.00555073493473027	1e+06	1195	0.555073493473027	0.545812254075323	0.549005065380402	593	2603	0.573753605274001	809	0.537844770634626	1794	0.374154202279202	104	0.582320305991063	489	0.548412657024985	3196
166000001	chr4	0.00543370135987594	1e+06	1018	0.543370135987594	0.551919895399722	0.511802697759488	694	2592	0.549897119341564	720	0.497150997150997	1872	0.387654320987654	90	0.576396553838607	604	0.520275410833841	3286
167000001	chr4	0.00467917877378966	1e+06	1006	0.467917877378966	0.546504089367644	0.517318244170096	557	2025	0.551682548244037	618	0.502224328094975	1407	0.4164972899729	82	0.568947368421053	475	0.523614338583355	2582
