POS	chr	cM	len	cMmb	countGC	freqGC	countTS	freqTS	countTV	freqTV	countTScpg	freqTScpg	countTSnoncpg	freqTSnoncpg	countTVcpg	freqTVcpg	countTVnoncpg	freqTVnoncpg
14000001	chr2	0.0079826536181988	1e+06	0.79826536181988	3375	0.547300411522634	2696	0.538371318276734	679	0.582753777341406	828	0.578670155662909	1868	0.520508664446031	94	0.421000788022065	585	0.608744855967078
15000001	chr2	0.00950450021565962	1e+06	0.950450021565962	3583	0.555116238203037	2917	0.563172145405604	666	0.519832332332332	1066	0.59343513306928	1851	0.545743542029334	116	0.380906768837803	550	0.549132996632997
16000001	chr2	0.0121013779820003	1e+06	1.21013779820003	3601	0.571700762133975	2903	0.572686620482005	698	0.56760055184124	1040	0.582162571225071	1863	0.567396771435956	121	0.393480257116621	577	0.604114513126645
17000001	chr2	0.00368865239212764	1e+06	0.368865239212764	2829	0.543982299726379	2302	0.54425097338868	527	0.542808700541148	713	0.552627136252662	1589	0.540492506351537	95	0.376803118908382	432	0.579314557613169
18000001	chr2	0.00679285440880598	1e+06	0.679285440880598	3499	0.542850867443608	2799	0.541774178608762	700	0.547156084656085	882	0.549844629209709	1917	0.538061013543538	105	0.339550264550265	595	0.583792405851229
19000001	chr2	0.00786483852085482	1e+06	0.786483852085482	3388	0.56840318772137	2720	0.571211192810458	668	0.556969394544245	932	0.594360991893181	1788	0.559144295302013	110	0.376136363636364	558	0.592617483074472
20000001	chr2	0.0116732798700808	1e+06	1.16732798700808	3483	0.605504513988579	2881	0.606004216642884	602	0.603113079857266	1142	0.646250891872608	1739	0.57957425510617	115	0.52524154589372	487	0.621501635105331
21000001	chr2	0.00535401550274153	1e+06	0.535401550274153	3005	0.548309915572811	2401	0.543679716784673	604	0.566715722344861	789	0.568194620475989	1612	0.531680796801764	84	0.457175925925926	520	0.584410612535613
22000001	chr2	0.00661747724401697	1e+06	0.661747724401697	2977	0.550437614302243	2394	0.547317367492806	583	0.563250428816467	709	0.566395026902784	1685	0.539290031871634	86	0.343938415159345	497	0.601199791340636
23000001	chr2	0.00879876786380799	1e+06	0.879876786380799	3166	0.601239149762523	2631	0.611141025099596	535	0.552544132917965	1125	0.642905349794239	1506	0.587412694899415	105	0.442680776014109	430	0.579371231696813
24000001	chr2	0.00353224622390888	1e+06	0.353224622390888	1903	0.549512465697437	1567	0.563686213335224	336	0.483410493827161	563	0.607517597526478	1004	0.539107459052678	65	0.357834757834758	271	0.513530135301353
25000001	chr2	0.00480386466139511	1e+06	0.480386466139511	1828	0.581314835075776	1537	0.588059350827731	291	0.545691739849815	610	0.612241955069824	927	0.572146310280075	57	0.474090318388564	234	0.563133111744223
26000001	chr2	0.00687240886324647	1e+06	0.687240886324647	2726	0.606958710361131	2265	0.607857084457526	461	0.602544789909215	872	0.63568212708121	1393	0.590438967323389	80	0.416898148148148	381	0.64152571206377
27000001	chr2	0.00185541511077799	1e+06	0.185541511077799	1839	0.580032928523956	1502	0.593902574345317	337	0.518216287504121	517	0.609803710867541	985	0.585556495581876	57	0.343729694606888	280	0.553736772486773
28000001	chr2	0.00785336575716921	1e+06	0.785336575716921	2823	0.575677962766167	2310	0.580645743145743	513	0.553308425384449	883	0.620296967409085	1427	0.556110332476836	91	0.377136752136752	422	0.591298051606108
29000001	chr2	0.00905840259215968	1e+06	0.905840259215968	4345	0.581224694199378	3547	0.582816464617987	798	0.574149494105634	1263	0.613863962933638	2284	0.565647904910164	126	0.374779541446208	672	0.611531360229277
30000001	chr2	0.0110374442041643	1e+06	1.10374442041643	3685	0.582433790642746	2990	0.586397559767125	695	0.565381028510525	1064	0.602883075744918	1926	0.577290296527057	111	0.346971971971972	584	0.60689370877727
31000001	chr2	0.00863310415139125	1e+06	0.863310415139125	2832	0.571736372672107	2292	0.5735913160106	540	0.56386316872428	753	0.605903546308593	1539	0.557781628281953	75	0.37141975308642	465	0.594902429311031
32000001	chr2	0.00450907675624346	1e+06	0.450907675624346	1886	0.507153096893288	1511	0.509605485697478	375	0.497271604938272	444	0.544690523857191	1067	0.495005900933736	64	0.335792824074074	311	0.530501964987495
33000001	chr2	0.0120848371794861	1e+06	1.20848371794861	3766	0.526110816073641	2973	0.526183179479513	793	0.525839521741161	882	0.577328462249097	2091	0.504609702959775	124	0.299955197132616	669	0.567707468305376
34000001	chr2	0.00760773875165324	1e+06	0.760773875165324	3567	0.522377192162726	2770	0.517276708116058	797	0.540104094056415	817	0.556864545083639	1953	0.500715897669303	103	0.305465659834592	694	0.57492795389049
35000001	chr2	0.00597740677296713	1e+06	0.597740677296713	3507	0.511870439016148	2737	0.515421385945683	770	0.499248436748437	754	0.521042096473131	1983	0.513284212099139	103	0.350907946781733	667	0.522155588872231
36000001	chr2	0.0112602997288455	1e+06	1.12602997288455	3538	0.525949741431652	2832	0.527941253400293	706	0.517961126849229	885	0.552202343586524	1947	0.516913485133824	119	0.355314347961407	587	0.550933812858855
37000001	chr2	0.0116342413675618	1e+06	1.16342413675618	3556	0.524835437237012	2802	0.521140653501467	754	0.538565920031437	848	0.519746899021663	1954	0.521745517267523	106	0.337831935709294	648	0.5714020347508
38000001	chr2	0.00733884417454731	1e+06	0.733884417454731	2855	0.556697152494	2288	0.557054924242424	567	0.555253445685544	693	0.575256533589867	1595	0.549146638801811	87	0.39149638143891	480	0.584934413580247
39000001	chr2	0.00427629528401677	1e+06	0.427629528401677	2786	0.498825144239717	2181	0.499148793451865	605	0.497658402203857	645	0.520973298880276	1536	0.48998420621142	93	0.269763042612505	512	0.53905345775463
40000001	chr2	0.00782344087940152	1e+06	0.782344087940152	3522	0.500619124234967	2728	0.494888400130336	794	0.520308564231738	780	0.53019943019943	1948	0.480749486652977	128	0.321325231481482	666	0.558551607162718
41000001	chr2	0.00745944025164309	1e+06	0.745944025164309	4083	0.521962110285647	3175	0.520021872265967	908	0.528746532876489	922	0.524780067486141	2253	0.518074665877595	122	0.328248330297511	786	0.559867119027424
42000001	chr2	0.00804509260028726	1e+06	0.804509260028726	2839	0.547648167716854	2269	0.548608050536213	570	0.543827160493827	751	0.571158208808009	1518	0.537451812814132	97	0.382636502481863	473	0.576883172813405
43000001	chr2	0.00845994236925861	1e+06	0.845994236925861	3521	0.549365184554051	2797	0.553357433228724	724	0.533942091262533	855	0.580940004331817	1942	0.541213716290956	115	0.375402576489533	609	0.563879766465973
44000001	chr2	0.00844272940082582	1e+06	0.844272940082582	2986	0.528642660457798	2373	0.52668914173339	613	0.536204976824879	686	0.56025267249757	1687	0.513040901007706	108	0.38940329218107	505	0.567600188590288
45000001	chr2	0.0148036436085581	1e+06	1.48036436085581	3581	0.571220794936238	2814	0.579147911237463	767	0.54213747645951	944	0.615701506591337	1870	0.560695187165775	143	0.363636363636364	624	0.583043981481482
46000001	chr2	0.0110899009154262	1e+06	1.10899009154262	3530	0.564151190850908	2774	0.567296523271649	756	0.552609984322947	961	0.581676108991405	1813	0.559674470388756	121	0.383647076828895	635	0.584806065908428
47000001	chr2	0.00966132850162501	1e+06	0.966132850162501	2659	0.573915632443274	2081	0.58251018918967	578	0.542972254261182	706	0.598573077326618	1375	0.574262626262626	119	0.347066604419546	459	0.593762607923828
48000001	chr2	0.00623703055317167	1e+06	0.623703055317167	2542	0.538049654690095	2009	0.54183719558284	533	0.523773539017442	546	0.535748202414869	1463	0.544109642793853	79	0.373417721518987	454	0.549936775983031
49000001	chr2	0.00547728430380453	1e+06	0.547728430380453	3097	0.524895657685454	2411	0.517089881254128	686	0.55232966202354	677	0.51949641665299	1734	0.516150305438079	101	0.339429776310964	585	0.589086736308958
50000001	chr2	0.00582308181312964	1e+06	0.582308181312964	3371	0.512727018029599	2631	0.506324169094979	740	0.535491741741742	693	0.515171556838224	1938	0.503160474716202	113	0.39782038675844	627	0.560303325654203
51000001	chr2	0.00543242083672977	1e+06	0.543242083672977	3395	0.502700049091802	2666	0.49762787919202	729	0.521249301427628	718	0.504287888166718	1948	0.495173112023728	82	0.339035682023487	647	0.544342835880703
52000001	chr2	0.005938312022569	1e+06	0.5938312022569	3897	0.507881181155495	3031	0.497582083898481	866	0.543928021555042	818	0.529985058408041	2213	0.485604843433583	119	0.381613756613757	747	0.56978531409589
53000001	chr2	0.00970187664828105	1e+06	0.970187664828105	3355	0.50261080752884	2644	0.497732462038438	711	0.520751940407355	763	0.517201834862385	1881	0.489834997144939	99	0.29320987654321	612	0.557560215444202
54000001	chr2	0.00536558712674689	1e+06	0.536558712674689	3243	0.521721999520334	2548	0.528746220710506	695	0.495969890754063	803	0.562802684378027	1745	0.51307439244402	123	0.296221017765733	572	0.538922882672883
55000001	chr2	0.00428503184281998	1e+06	0.428503184281998	2324	0.508619796646905	1836	0.499644456548051	488	0.542387674559806	487	0.537816563997262	1349	0.485864014496335	80	0.317708333333333	408	0.58644244734931
56000001	chr2	0.00633424887491948	1e+06	0.633424887491948	3333	0.52681379249036	2582	0.513965989614712	751	0.57098559944765	698	0.52063435211716	1884	0.511495439175906	98	0.335884353741497	653	0.60626878793035
57000001	chr2	0.00331968957152592	1e+06	0.331968957152592	2931	0.506785700746806	2303	0.506758495360319	628	0.506885468270819	652	0.557678652578959	1651	0.486649505350293	78	0.33641975308642	550	0.531060606060606
58000001	chr2	0.00396721434908086	1e+06	0.396721434908086	2370	0.494354586654165	1878	0.49255019129886	492	0.501242095754291	556	0.552999267252864	1322	0.467126828038326	92	0.294182769726248	400	0.548865740740741
59000001	chr2	0.0064192708293791	1e+06	0.64192708293791	2975	0.526313414254591	2357	0.524564339477365	618	0.532984238283591	680	0.554861111111111	1677	0.512279423132136	80	0.304340277777778	538	0.566983340217541
60000001	chr2	0.00701352792925708	1e+06	0.701352792925708	2299	0.587578335185991	1826	0.576505517017565	473	0.630324563464098	632	0.621754864041256	1194	0.552554438860972	78	0.585707502374169	395	0.639135021097046
61000001	chr2	0.00214445909793619	1e+06	0.214445909793619	1540	0.519633838383838	1232	0.533339345839346	308	0.464811808561809	360	0.566525205761317	872	0.51963876146789	58	0.303639846743295	250	0.502203703703704
62000001	chr2	0.0047672142756414	1e+06	0.47672142756414	1833	0.53771392778485	1513	0.541914518616435	320	0.517853009259259	480	0.600385802469136	1033	0.514744899788462	52	0.350694444444444	268	0.550286760641238
63000001	chr2	0.00136725637349354	1e+06	0.136725637349354	1235	0.496356275303644	958	0.493055555555556	277	0.507771760930606	295	0.519538606403013	663	0.481271995977878	43	0.362295434969854	234	0.534504590060146
64000001	chr2	0.00849777732457804	1e+06	0.849777732457804	2820	0.568851786183346	2268	0.571661277679796	552	0.557308440687064	796	0.579192257584217	1472	0.567588818438003	78	0.449964387464387	474	0.574972651976871
65000001	chr2	0.0074006607742607	1e+06	0.74006607742607	2711	0.549085003483749	2213	0.549377834680591	498	0.547783727502603	734	0.572181854879403	1479	0.53806062654947	85	0.390032679738562	413	0.580250650165904
66000001	chr2	0.00788174612679387	1e+06	0.788174612679387	2538	0.54212634620436	2011	0.539072140265576	527	0.55378101061213	643	0.572338862968723	1368	0.523435807883907	64	0.471498842592593	463	0.565154787616991
67000001	chr2	0.00907011536088158	1e+06	0.907011536088158	3226	0.550017508208767	2557	0.544945610452063	669	0.569402923102475	759	0.530364026740838	1798	0.551101017591563	95	0.379824561403509	574	0.600779132791328
68000001	chr2	0.00771182461603031	1e+06	0.771182461603031	3110	0.550093783494105	2497	0.548504501698334	613	0.556567578998248	839	0.580452920143027	1658	0.532337599964259	101	0.391822515584892	512	0.589066116898148
69000001	chr2	0.00621874525934118	1e+06	0.621874525934118	2823	0.5547683709214	2322	0.556622244552908	501	0.546176166186146	768	0.594449266975309	1554	0.537927808761142	83	0.391287371709058	418	0.576931596668439
70000001	chr2	0.00926440712416325	1e+06	0.926440712416325	3148	0.583079119689666	2557	0.594168047873562	591	0.535102149526853	890	0.603938529219428	1667	0.588951654113622	91	0.392094017094017	500	0.56112962962963
71000001	chr2	0.0116092737855264	1e+06	1.16092737855264	3355	0.605250233670714	2753	0.608641985403958	602	0.589739448751077	1074	0.626951597250211	1679	0.596929940661328	114	0.363994476933073	488	0.642474954462659
72000001	chr2	0.00457085702346377	1e+06	0.457085702346377	2168	0.581189353560202	1744	0.591655517329256	424	0.538139849755416	601	0.627072163677821	1143	0.573033116230842	74	0.408408408408408	350	0.565568783068783
73000001	chr2	0.00452552677360534	1e+06	0.452552677360534	2499	0.566711869933158	2070	0.578319019502594	429	0.510705344038677	692	0.591849978591308	1378	0.57152408213729	74	0.368118118118118	355	0.540427751695357
74000001	chr2	0.007303265119201	1e+06	0.7303265119201	2673	0.581060952460129	2161	0.581062436800521	512	0.5810546875	742	0.603480333433164	1419	0.569340041239266	85	0.460348583877996	427	0.605082834591031
75000001	chr2	0.0109790006479873	1e+06	1.09790006479873	3335	0.54834527180854	2677	0.552176289101952	658	0.532759202971969	768	0.591368875385803	1909	0.536408920706983	114	0.359852176738142	544	0.568993395969499
76000001	chr2	0.00741987776559225	1e+06	0.741987776559225	3573	0.501417524437396	2796	0.491557052402904	777	0.536899995233329	753	0.535758201760858	2043	0.475265586193144	110	0.361531986531987	667	0.565821256038647
77000001	chr2	0.00846394117861324	1e+06	0.846394117861324	3179	0.509190812391504	2538	0.500598313049062	641	0.543212284046917	742	0.541754018169113	1796	0.48359523220325	88	0.292140151515152	553	0.583165896457036
78000001	chr2	0.00468920578531963	1e+06	0.468920578531963	2912	0.511976304945055	2329	0.50218063705612	583	0.551108569976494	669	0.535403864252893	1660	0.488791276215975	71	0.387845592070944	512	0.573748553240741
79000001	chr2	0.0118446360483483	1e+06	1.18446360483483	3592	0.547502680854574	2871	0.540592708696157	721	0.575017979144193	827	0.540826951498052	2044	0.540497934333551	113	0.468534906588004	608	0.594808418615984
80000001	chr2	0.00696510580388023	1e+06	0.696510580388023	3524	0.538894669357212	2828	0.540253876578134	696	0.533371913580247	876	0.581938102486048	1952	0.521547226017001	95	0.289522417153996	601	0.571917175078573
81000001	chr2	0.00267892324423633	1e+06	0.267892324423633	2888	0.543280945419103	2282	0.541528711007239	606	0.549879293484904	638	0.572985603158017	1644	0.529320987654321	67	0.410931453841902	539	0.567151102865389
82000001	chr2	0.00173086437800428	1e+06	0.173086437800428	2692	0.524787092069781	2125	0.523921568627451	567	0.528030896858057	597	0.579254296172219	1528	0.502302695365523	67	0.430348258706468	500	0.54112037037037
83000001	chr2	0.00244407382573243	1e+06	0.244407382573243	2755	0.514966054984204	2192	0.507641423357664	563	0.543483981317019	674	0.532304374107045	1518	0.496690943248914	65	0.335754985754986	498	0.570597203629332
84000001	chr2	0.00340859052633414	1e+06	0.340859052633414	2551	0.546679225285654	2055	0.540040100928179	496	0.574186081242533	655	0.564355385920271	1400	0.528664021164021	81	0.358196159122085	415	0.616343150379295
85000001	chr2	0.00877876081888021	1e+06	0.877876081888021	2757	0.603002122543291	2252	0.613442372212354	505	0.556444811147781	880	0.641840277777778	1372	0.595227972141237	106	0.39190251572327	399	0.600157801912188
86000001	chr2	0.00305712419439317	1e+06	0.305712419439317	2246	0.552871772039181	1825	0.565730593607306	421	0.497129849564529	663	0.602934193620468	1162	0.544503410467266	88	0.405671296296296	333	0.521299076854633
87000001	chr2	0.00932290102889252	1e+06	0.932290102889252	1863	0.61436402854814	1552	0.613503484154257	311	0.618658449446231	599	0.660475792988314	953	0.583979441141036	52	0.428151709401709	259	0.656906906906907
88000001	chr2	0.00469551826174534	1e+06	0.469551826174534	2328	0.55447570637648	1908	0.563528806584362	420	0.513348765432099	598	0.589155208720426	1310	0.551830647441335	61	0.44474802671524	359	0.525005158361704
89000001	chr2	0.00999745718491081	1e+06	0.999745718491081	1226	0.56965968823636	972	0.574983805822283	254	0.549285505978419	305	0.599696417729205	667	0.563683436059748	33	0.438271604938272	221	0.565862242332831
90000001	chr2	0.00221700728962485	1e+06	0.221700728962485	703	0.619020336125599	541	0.609759019648114	162	0.649948559670782	169	0.567691211921981	372	0.628870469932298	16	0.586805555555556	146	0.656868340943683
91000001	chr2	0.000981214877235209	1e+06	0.0981214877235209	508	0.622466462525518	400	0.626168981481481	108	0.608753429355281	127	0.605314960629921	273	0.635870302536969	16	0.644386574074074	92	0.602556360708535
92000001	chr2	0.00560595769867205	1e+06	0.560595769867205	105	0.671604938271605	75	0.664135802469136	30	0.690277777777778	21	0.704144620811287	54	0.648576817558299	3	0.439814814814815	27	0.718106995884774
93000001	chr2	0.00216351838788	1e+06	0.216351838788	0	NA	0	NA	0	NA	0	NA	0	NA	0	NA	0	NA
94000001	chr2	0.0017515989371462	1e+06	0.17515989371462	478	0.600050364171703	392	0.617252456538171	86	0.521640826873385	130	0.623076923076923	262	0.614362454057111	13	0.253205128205128	73	0.569444444444444
95000001	chr2	0.000919792258718567	1e+06	0.0919792258718567	915	0.582695810564663	723	0.593674760514318	192	0.541353202160494	304	0.643320540935673	419	0.557654910280209	32	0.388020833333333	160	0.572019675925926
96000001	chr2	0.00154583768802963	1e+06	0.154583768802963	1308	0.643185808132291	1108	0.651035399117529	200	0.599699074074074	455	0.68452380952381	653	0.62770120809937	45	0.43343621399177	155	0.647968936678614
97000001	chr2	0.00252008051122115	1e+06	0.252008051122115	1461	0.56649745227774	1161	0.576295179762019	300	0.52858024691358	427	0.609669095324833	734	0.556880108991826	41	0.410794941282746	259	0.547225797225797
98000001	chr2	0.00359076413453702	1e+06	0.359076413453702	2167	0.594795245175956	1820	0.609149877899878	347	0.519505817056249	722	0.65039242843952	1098	0.58203045942117	65	0.416381766381766	282	0.543275545048595
99000001	chr2	0.00196454158683959	1e+06	0.196454158683959	1816	0.555168053516071	1508	0.563037258080362	308	0.51663961038961	524	0.63546967769296	984	0.524465522433002	45	0.258539094650206	263	0.56080129559217
100000001	chr2	0.00564607482852485	1e+06	0.564607482852485	3510	0.600945710667933	2882	0.608972999717275	628	0.564107100731305	1096	0.639121215193295	1786	0.590472191116088	112	0.393353174603175	516	0.60116996841803
101000001	chr2	0.00393240826570132	1e+06	0.393240826570132	2742	0.592729354080558	2264	0.597535090302317	478	0.569967456996746	858	0.617629284295951	1406	0.585272772772773	85	0.424673202614379	393	0.601392422957308
102000001	chr2	0.00590363095322272	1e+06	0.590363095322272	3455	0.5866497829233	2796	0.589592274678112	659	0.574165402124431	985	0.628755405151344	1811	0.568291510726629	117	0.47542735042735	542	0.595479704797048
103000001	chr2	0.0025540728836028	1e+06	0.25540728836028	2428	0.576203932515712	1945	0.569263543749405	483	0.604152288934898	593	0.592701892448941	1352	0.558983262108262	65	0.47022792022792	418	0.624977848662059
104000001	chr2	0.00512926305583962	1e+06	0.512926305583962	2833	0.595833169915415	2269	0.592525259944828	564	0.609141055949567	772	0.635224764920361	1497	0.570505207946758	115	0.488768115942029	449	0.6399715416976
105000001	chr2	0.00965664707289836	1e+06	0.965664707289836	3485	0.594567989797545	2881	0.591920886523455	604	0.607194321805249	1134	0.626363576980861	1747	0.56956369649558	112	0.487020502645503	492	0.634550963565191
106000001	chr2	0.00597910067668009	1e+06	0.597910067668009	3089	0.581917017373476	2514	0.594375202569316	575	0.527447665056361	882	0.620039682539683	1632	0.580505060820625	100	0.429722222222222	475	0.548021442495127
107000001	chr2	0.00419731215306048	1e+06	0.419731215306048	2993	0.556956973679326	2385	0.563747185340477	608	0.530321028265107	770	0.591762866762867	1615	0.550389863547758	101	0.398377337733773	507	0.556605668785156
108000001	chr2	0.00358836811163644	1e+06	0.358836811163644	2702	0.539771636921896	2195	0.543488990129081	507	0.523677770472642	765	0.587490922294844	1430	0.519949494949495	100	0.35462962962963	407	0.56521294021294
109000001	chr2	0.00655932151270087	1e+06	0.655932151270087	2568	0.612895898234683	2162	0.616999862952684	406	0.591041780696953	928	0.638973698914432	1234	0.600474968485503	72	0.470228909465021	334	0.617085273896651
110000001	chr2	0.00281323604931719	1e+06	0.281323604931719	1250	0.596277777777778	1046	0.605379399475958	204	0.549609658678286	425	0.631002178649237	621	0.587843681040138	43	0.409453057708872	161	0.587042788129745
111000001	chr2	0.0100788797806469	1e+06	1.00788797806469	2949	0.59019064843073	2477	0.597014757995784	472	0.554378531073446	965	0.621205142966801	1512	0.581575788751715	85	0.36318082788671	387	0.59637285864676
112000001	chr2	0.00512243943710159	1e+06	0.512243943710159	2195	0.583810005905678	1832	0.588609898107715	363	0.559585756555454	676	0.618007615603769	1156	0.571418845315904	70	0.464285714285714	293	0.582353684742763
113000001	chr2	0.00646245180436344	1e+06	0.646245180436344	3058	0.584031259840612	2487	0.583778239437668	571	0.585133294415256	901	0.597489415053233	1586	0.575988977628322	108	0.449074074074074	463	0.616870650347972
114000001	chr2	0.00831357200231903	1e+06	0.831357200231903	3035	0.55423912380255	2446	0.549195966203325	589	0.575182355530403	790	0.581082981715893	1656	0.533984165324745	84	0.442735890652557	505	0.597213054638797
115000001	chr2	0.00253802659210861	1e+06	0.253802659210861	2707	0.505648934860239	2170	0.50894777265745	537	0.49231843575419	705	0.552534804307854	1465	0.487972443433194	77	0.273088023088023	460	0.529015700483092
116000001	chr2	0.00302067640713161	1e+06	0.302067640713161	3022	0.556100938794519	2382	0.552150387162982	640	0.570804398148148	734	0.603359319810273	1648	0.529342525170802	90	0.399279835390946	550	0.598872053872054
117000001	chr2	0.00379655827050825	1e+06	0.379655827050825	3003	0.565084606751273	2402	0.562401702285133	601	0.575807296481173	775	0.580800477897252	1627	0.553637688087596	102	0.356254538852578	499	0.620685816076598
118000001	chr2	0.0054072450274432	1e+06	0.54072450274432	2975	0.599389978213508	2420	0.596418732782369	555	0.612345679012346	814	0.63001638001638	1606	0.579389788293898	89	0.526841448189763	466	0.628675886186616
119000001	chr2	0.00675447964461235	1e+06	0.675447964461235	2987	0.604883507545041	2461	0.611387647297846	526	0.574452541895508	904	0.642320140937398	1557	0.593428126263708	102	0.421432461873638	424	0.611263976240391
120000001	chr2	0.0117841919323254	1e+06	1.17841919323254	3737	0.651215572007651	3095	0.656625082271286	642	0.625137013961001	1371	0.685441824026799	1724	0.633708752255736	135	0.542832647462277	507	0.647052377821609
121000001	chr2	0.00625161368245353	1e+06	0.625161368245353	3033	0.598681479039211	2511	0.607844004896972	522	0.554606570171704	1001	0.63975838975839	1510	0.586687515329899	94	0.457693065405831	428	0.57589131187262
122000001	chr2	0.00507689681085569	1e+06	0.507689681085569	2956	0.559663647070616	2379	0.561436489032117	577	0.55235413056037	782	0.569178033532253	1597	0.557645701430924	92	0.344202898550725	485	0.591838487972509
123000001	chr2	0.00353325900912105	1e+06	0.353325900912105	3129	0.558391925002663	2503	0.553887187227179	626	0.576403680037865	750	0.567037037037037	1753	0.548261181889248	81	0.376143118427069	545	0.606167176350663
124000001	chr2	0.00531645492384268	1e+06	0.531645492384268	3300	0.56925785634119	2619	0.563777169685914	681	0.590335563169631	838	0.583615088835853	1781	0.554442988749558	92	0.416213768115942	589	0.617532855436081
125000001	chr2	0.00239101089153999	1e+06	0.239101089153999	2876	0.548524184824602	2273	0.548502142705838	603	0.548607272280572	699	0.577385683251205	1574	0.535675208245094	81	0.385402377686328	522	0.57393216971761
126000001	chr2	0.00604426385469935	1e+06	0.604426385469935	3686	0.587616305942405	2969	0.589648590995846	717	0.579200888475644	989	0.596197056510504	1980	0.586377665544332	115	0.415982286634461	602	0.610380521717731
127000001	chr2	0.00602104943665463	1e+06	0.602104943665463	2926	0.610401428073842	2425	0.627364392832221	501	0.528295261329193	1032	0.675905599364401	1393	0.591402781101274	105	0.433112874779541	396	0.553533015338571
128000001	chr2	0.00818799583799243	1e+06	0.818799583799243	3510	0.625422074496149	2902	0.626646374148097	608	0.619578460038986	1188	0.658272540216985	1714	0.604725787631272	115	0.523832528180354	493	0.641912703778829
129000001	chr2	0.0085811852577857	1e+06	0.85811852577857	3639	0.599681434663573	2938	0.605551773693367	701	0.575077930998045	1103	0.634548873442799	1835	0.588121909375315	127	0.416119860017498	574	0.610248096528584
130000001	chr2	0.00782233158093817	1e+06	0.782233158093817	2764	0.590895843383181	2245	0.595791058318898	519	0.56972097338186	906	0.629803368489903	1339	0.572777501175559	99	0.446268237934905	420	0.598820546737213
131000001	chr2	0.00572082466501973	1e+06	0.572082466501973	3501	0.562178002052324	2800	0.572060185185185	701	0.522705658582977	1035	0.597222222222222	1765	0.55730510964222	124	0.443735065710872	577	0.539676808524296
132000001	chr2	0.0109135921547002	1e+06	1.09135921547002	3282	0.563490249847654	2625	0.569800705467372	657	0.538277242234624	926	0.585988120950324	1699	0.560978135286552	110	0.450462962962963	547	0.555936420881576
133000001	chr2	0.00943702816915873	1e+06	0.943702816915873	3355	0.552696362532428	2750	0.549737373737374	605	0.566146311600857	889	0.564507561554806	1861	0.542681652635978	105	0.358597883597884	500	0.609731481481481
134000001	chr2	0.0070344843766308	1e+06	0.70344843766308	3091	0.572128461363337	2525	0.583824715804914	566	0.519949941107185	869	0.610242722584495	1656	0.569961643406692	103	0.347806544408486	463	0.55824534037277
135000001	chr2	0.000850593872389263	1e+06	0.0850593872389263	1699	0.518003509689796	1391	0.522888542748356	308	0.495941558441558	440	0.578156565656566	951	0.49731763835339	55	0.306734006734007	253	0.537073634899722
136000001	chr2	0.00660961965889254	1e+06	0.660961965889254	3300	0.562379349046016	2658	0.561597762171502	642	0.565615264797508	900	0.579238683127572	1758	0.552566573968736	100	0.337453703703704	542	0.607711493781604
137000001	chr2	0.00670569187735762	1e+06	0.670569187735762	3399	0.539468307672191	2728	0.541683637449767	671	0.530461721035491	779	0.571459135643988	1949	0.529782604564544	94	0.325453112687155	577	0.563860003851338
138000001	chr2	0.00488490570205189	1e+06	0.488490570205189	2902	0.556937105955025	2325	0.55205495818399	577	0.576609538481289	708	0.582483260096255	1617	0.538731991112943	81	0.279892546867855	496	0.625065337514934
139000001	chr2	0.00359086393557718	1e+06	0.359086393557718	3360	0.546221891534392	2670	0.542322097378277	690	0.561312399355878	744	0.553054062126643	1926	0.538176416291681	98	0.367252456538171	592	0.593437187187187
140000001	chr2	0.00539707834458794	1e+06	0.539707834458794	3381	0.518131004414648	2676	0.514691634833638	705	0.53118597320725	760	0.543378411306043	1916	0.503312746462538	107	0.341640706126687	598	0.565101263470829
141000001	chr2	0.00749287084308928	1e+06	0.749287084308928	3827	0.509103204327923	3036	0.516228102278827	791	0.481756566933558	868	0.520337301587302	2168	0.514582906245729	117	0.336855017410573	674	0.50691010001099
142000001	chr2	0.00515009908497627	1e+06	0.515009908497627	2853	0.533260959873298	2278	0.529976750235749	575	0.546272141706924	685	0.539916193565829	1593	0.525702727209319	86	0.364179586563307	489	0.578296599257744
143000001	chr2	0.00565518815381228	1e+06	0.565518815381228	2441	0.53210015628082	1957	0.538745055735347	484	0.505232246709519	644	0.557855992638601	1313	0.529371526896279	73	0.342719431760528	411	0.534097053257637
144000001	chr2	0.00285548160756742	1e+06	0.285548160756741	1899	0.526449105767168	1568	0.52744708994709	331	0.521721494908806	478	0.55368626995196	1090	0.515940366972477	55	0.28493265993266	276	0.568907675791734
145000001	chr2	0.00419017802273098	1e+06	0.419017802273098	2522	0.545582209886334	2030	0.531517971173144	492	0.603611487503764	601	0.553021199235842	1429	0.522474276235648	60	0.465277777777778	432	0.622824502743484
146000001	chr2	0.00244576514193356	1e+06	0.244576514193356	2072	0.532686704561705	1637	0.536363944885631	435	0.518848446147297	440	0.578240740740741	1197	0.520970636467712	71	0.258150756390193	364	0.56969881969882
147000001	chr2	0.00358784238137363	1e+06	0.358784238137363	2381	0.51981154821348	1970	0.517782947922542	411	0.529535009462017	582	0.586467481226931	1388	0.488982949087416	58	0.274505108556833	353	0.571437939355786
148000001	chr2	0.00377577250098212	1e+06	0.377577250098212	2115	0.541277033534717	1725	0.542431561996779	390	0.536170465337132	573	0.599468360157714	1152	0.514061696244856	63	0.332378012933569	327	0.575433231396534
