chr	B	bias	conv	pGC	pop	mType	dataset
chr9	0.596084185103747	1.69289404649652	OK	0.405693028241304	TSI	TS (CpG-)	TS (CpG+)
chr10	0.495584640246576	1.80912988594772	OK	0.413121348891077	TSI	TS (CpG-)	TS (CpG+)
chr11	0.508080073153877	1.78104449682968	OK	0.40980283687192	TSI	TS (CpG-)	TS (CpG+)
chr12	0.445705003880527	1.78037101060363	OK	0.399366679082686	TSI	TS (CpG-)	TS (CpG+)
chr13	0.473900694499559	1.80542070828366	OK	0.38058566218098	TSI	TS (CpG-)	TS (CpG+)
chr14	0.466899828182466	1.74154673539884	OK	0.402289755352032	TSI	TS (CpG-)	TS (CpG+)
chr15	0.602295080500439	1.71321102999314	OK	0.416973426601596	TSI	TS (CpG-)	TS (CpG+)
chr16	0.608961425352247	1.75033028282061	OK	0.441654190200706	TSI	TS (CpG-)	TS (CpG+)
chr17	0.44781448772506	1.72702081738638	OK	0.451774637320191	TSI	TS (CpG-)	TS (CpG+)
chr18	0.550706248549695	1.81260318260594	OK	0.394483652390647	TSI	TS (CpG-)	TS (CpG+)
chr19	0.436272056510416	1.79148210032628	OK	0.485898712575656	TSI	TS (CpG-)	TS (CpG+)
chr20	0.607168895419289	1.81638081242255	OK	0.437544137683925	TSI	TS (CpG-)	TS (CpG+)
chr21	0.547687984472532	1.69135249174173	OK	0.404910540809394	TSI	TS (CpG-)	TS (CpG+)
chr22	0.517916784276417	1.83826778295163	OK	0.48338941796869	TSI	TS (CpG-)	TS (CpG+)
chr1	0.240467433750438	1.69979433888826	OK	0.412374648530722	CHB	TS (CpG-)	TS (CpG+)
chr2	0.268871744180171	1.59760244601246	OK	0.398628319815568	CHB	TS (CpG-)	TS (CpG+)
chr3	0.26882214291834	1.66330734266956	OK	0.389379234811301	CHB	TS (CpG-)	TS (CpG+)
chr4	0.258100405448497	1.70467677046683	OK	0.375092853408067	CHB	TS (CpG-)	TS (CpG+)
chr5	0.227498100899162	1.66440669221487	OK	0.390715913369654	CHB	TS (CpG-)	TS (CpG+)
chr6	0.179098902731603	1.69919741317197	OK	0.391786273493499	CHB	TS (CpG-)	TS (CpG+)
chr7	0.285332827912742	1.54638739864419	OK	0.397532736020502	CHB	TS (CpG-)	TS (CpG+)
chr8	0.289884724241615	1.65138735080986	OK	0.395712112036796	CHB	TS (CpG-)	TS (CpG+)
chr9	0.376236046296083	1.55790605027981	OK	0.405611558525433	CHB	TS (CpG-)	TS (CpG+)
chr10	0.235587902334849	1.66277140973698	OK	0.411483962960395	CHB	TS (CpG-)	TS (CpG+)
chr11	0.374828166283089	1.65526750469499	OK	0.409425168177803	CHB	TS (CpG-)	TS (CpG+)
chr12	0.22026010841212	1.66031259068536	OK	0.399165847271611	CHB	TS (CpG-)	TS (CpG+)
chr13	0.253670174636345	1.66688180090964	OK	0.380109967904281	CHB	TS (CpG-)	TS (CpG+)
chr14	0.371878393405887	1.61508941939182	OK	0.401540823370356	CHB	TS (CpG-)	TS (CpG+)
chr15	0.301354163120935	1.5745653882137	OK	0.416152390257887	CHB	TS (CpG-)	TS (CpG+)
chr16	0.418733524881786	1.61788979370849	OK	0.439990612876544	CHB	TS (CpG-)	TS (CpG+)
chr17	0.284754562135249	1.64999377187727	OK	0.450196189452468	CHB	TS (CpG-)	TS (CpG+)
chr18	0.334454929766898	1.6673563595971	OK	0.394485068280126	CHB	TS (CpG-)	TS (CpG+)
chr19	0.187610546381014	1.76932726072514	OK	0.482885818102431	CHB	TS (CpG-)	TS (CpG+)
chr20	0.294648060929893	1.7237495104684	OK	0.437327951348653	CHB	TS (CpG-)	TS (CpG+)
chr21	0.394675260389181	1.52254703901531	OK	0.402590764062035	CHB	TS (CpG-)	TS (CpG+)
chr22	0.379953373009757	1.61833002689521	OK	0.484713416024736	CHB	TS (CpG-)	TS (CpG+)
chr1	0.476075831311022	2.44834461661806	OK	0.447710722392878	YRI	TS (CpG+)	TV (CpG-)
chr2	0.719235450092461	2.572730700617	OK	0.432812104194955	YRI	TS (CpG+)	TV (CpG-)
chr3	0.567977660449766	2.20857694677244	OK	0.417057657142034	YRI	TS (CpG+)	TV (CpG-)
chr4	0.419379675495899	2.33941194971976	OK	0.406531397902873	YRI	TS (CpG+)	TV (CpG-)
chr5	0.411054557976935	2.32218703795582	OK	0.422756845945607	YRI	TS (CpG+)	TV (CpG-)
chr6	0.4742832126366	2.45387767373182	OK	0.423407926736001	YRI	TS (CpG+)	TV (CpG-)
chr7	0.758872087572673	2.8361218458356	OK	0.43895038384574	YRI	TS (CpG+)	TV (CpG-)
chr8	0.446946770975459	2.25158830538112	OK	0.429675442509686	YRI	TS (CpG+)	TV (CpG-)
chr9	0.664556471686238	2.41642484685181	OK	0.446602685849671	YRI	TS (CpG+)	TV (CpG-)
chr10	0.710461129835234	2.79819767087311	OK	0.448863520885908	YRI	TS (CpG+)	TV (CpG-)
chr11	0.843987693020771	2.72141966754892	OK	0.449328864828697	YRI	TS (CpG+)	TV (CpG-)
chr12	0.531594435866917	2.48725123253186	OK	0.433872800101587	YRI	TS (CpG+)	TV (CpG-)
chr13	0.476718429144149	2.50164013343395	OK	0.415657750801098	YRI	TS (CpG+)	TV (CpG-)
chr14	0.700898059405986	2.69974876843735	OK	0.438932950073205	YRI	TS (CpG+)	TV (CpG-)
chr15	0.909421713594978	2.52330796037371	OK	0.447812404962974	YRI	TS (CpG+)	TV (CpG-)
chr16	0.868110783132087	2.46065509921953	OK	0.481703299457707	YRI	TS (CpG+)	TV (CpG-)
chr17	0.693134152237753	2.72837369486115	OK	0.490795178833456	YRI	TS (CpG+)	TV (CpG-)
chr18	0.570235782048781	2.51878908531606	OK	0.428396981573565	YRI	TS (CpG+)	TV (CpG-)
chr19	0.91934142422958	3.02612423013255	OK	0.523666435383028	YRI	TS (CpG+)	TV (CpG-)
chr20	0.811184066179238	2.62524885841622	OK	0.474992375292163	YRI	TS (CpG+)	TV (CpG-)
chr21	0.686301851612414	2.93349155124171	OK	0.456911892699912	YRI	TS (CpG+)	TV (CpG-)
chr22	0.757508349052903	2.8613820633337	OK	0.523688698958504	YRI	TS (CpG+)	TV (CpG-)
chr1	0.441886417669183	2.5041957040737	OK	0.447308337379417	TSI	TS (CpG+)	TV (CpG-)
chr2	0.455296045148934	2.49750379364299	OK	0.432707592290066	TSI	TS (CpG+)	TV (CpG-)
chr3	0.515203677330223	2.29661685236722	OK	0.416607881807135	TSI	TS (CpG+)	TV (CpG-)
chr4	0.440409889566705	2.47214590995862	OK	0.406820655723624	TSI	TS (CpG+)	TV (CpG-)
chr5	0.464249461117354	2.51087192636795	OK	0.42419776476922	TSI	TS (CpG+)	TV (CpG-)
chr6	0.411884868045425	2.52138253816811	OK	0.424407021136769	TSI	TS (CpG+)	TV (CpG-)
chr7	0.528284008756061	2.6287267740296	OK	0.438878376403541	TSI	TS (CpG+)	TV (CpG-)
chr8	0.443407261357374	2.46361208678405	OK	0.429617093856315	TSI	TS (CpG+)	TV (CpG-)
chr9	0.662441477251049	2.53627529426539	OK	0.44605129297577	TSI	TS (CpG+)	TV (CpG-)
chr10	0.382075105677157	2.62460054790543	OK	0.449902399223326	TSI	TS (CpG+)	TV (CpG-)
chr11	0.511120839411367	2.50243889211587	OK	0.447976908828988	TSI	TS (CpG+)	TV (CpG-)
chr12	0.518541934869711	2.63339829001701	OK	0.434157991050679	TSI	TS (CpG+)	TV (CpG-)
chr13	0.399527847156162	2.56371844557705	OK	0.415182093052037	TSI	TS (CpG+)	TV (CpG-)
chr14	0.538496981556184	2.49225531808587	OK	0.438072892141982	TSI	TS (CpG+)	TV (CpG-)
chr15	0.736331652484747	2.38788078787937	OK	0.447401804602382	TSI	TS (CpG+)	TV (CpG-)
chr16	0.859635470332127	2.55135957134614	OK	0.47984036724148	TSI	TS (CpG+)	TV (CpG-)
chr17	0.636729215506827	2.6808176515022	OK	0.492595972533831	TSI	TS (CpG+)	TV (CpG-)
chr18	0.352197062318065	2.5868445428866	OK	0.429128487765801	TSI	TS (CpG+)	TV (CpG-)
chr19	0.72157484450509	3.00904683190767	OK	0.524429603090355	TSI	TS (CpG+)	TV (CpG-)
chr20	0.652697252443451	2.68075524095179	OK	0.47638205082459	TSI	TS (CpG+)	TV (CpG-)
chr21	0.562091272924346	2.97967015130034	OK	0.456947686698326	TSI	TS (CpG+)	TV (CpG-)
chr22	0.648753312641569	2.86501216582968	OK	0.522782185666667	TSI	TS (CpG+)	TV (CpG-)
chr1	0.450846200885761	2.57214315406822	OK	0.449260703433761	CHB	TS (CpG+)	TV (CpG-)
chr2	0.39113217315085	2.44706086918158	OK	0.433445203840091	CHB	TS (CpG+)	TV (CpG-)
chr3	0.473765668793774	2.26224650759351	OK	0.416750135986469	CHB	TS (CpG+)	TV (CpG-)
chr4	0.38113103746055	2.39948346338361	OK	0.405713763293546	CHB	TS (CpG+)	TV (CpG-)
chr5	0.428943534844739	2.42587072548998	OK	0.424044226547087	CHB	TS (CpG+)	TV (CpG-)
chr6	0.384078423702042	2.47668625032859	OK	0.42432106960843	CHB	TS (CpG+)	TV (CpG-)
chr7	0.463441843972156	2.56468528203761	OK	0.438305590287339	CHB	TS (CpG+)	TV (CpG-)
chr8	0.422805479047369	2.40002812414546	OK	0.43009188641016	CHB	TS (CpG+)	TV (CpG-)
chr9	0.603643513161569	2.46697288765378	OK	0.445744478299071	CHB	TS (CpG+)	TV (CpG-)
chr10	0.331732516634781	2.66369654488105	OK	0.44953650802563	CHB	TS (CpG+)	TV (CpG-)
chr11	0.552448621832842	2.5147756675747	OK	0.447936471927053	CHB	TS (CpG+)	TV (CpG-)
chr12	0.311079351821542	2.49214333499235	OK	0.434495018037731	CHB	TS (CpG+)	TV (CpG-)
chr13	0.367740874349474	2.46138302601813	OK	0.41632445950649	CHB	TS (CpG+)	TV (CpG-)
chr14	0.579981430559116	2.52216280248173	OK	0.438490609527838	CHB	TS (CpG+)	TV (CpG-)
chr15	0.560006524284404	2.2672706562414	OK	0.447155678361279	CHB	TS (CpG+)	TV (CpG-)
chr16	0.743991503892731	2.50381178733115	OK	0.478284678116463	CHB	TS (CpG+)	TV (CpG-)
chr17	0.582360584159075	2.76690161945208	OK	0.490466144286676	CHB	TS (CpG+)	TV (CpG-)
chr18	0.441154614062262	2.59237893494389	OK	0.429361096211884	CHB	TS (CpG+)	TV (CpG-)
chr19	0.587629047091823	3.03175201845279	OK	0.521317348546763	CHB	TS (CpG+)	TV (CpG-)
chr20	0.516570282257651	2.69321050937098	OK	0.474887498187079	CHB	TS (CpG+)	TV (CpG-)
chr21	0.573909946686629	2.99063451943344	OK	0.455579726647807	CHB	TS (CpG+)	TV (CpG-)
chr22	0.769696343322487	2.83264586421687	OK	0.522753879498575	CHB	TS (CpG+)	TV (CpG-)
chr1	0.367924477800261	2.35794212177288	OK	0.410290134551131	YRI	TV (CpG-)	TS (CpG-)
chr2	0.582434440218252	2.41125791792256	OK	0.397773753979045	YRI	TV (CpG-)	TS (CpG-)
chr3	0.55625349425106	2.45200250182641	OK	0.387846759239608	YRI	TV (CpG-)	TS (CpG-)
chr4	0.650900897508405	2.92729826463095	OK	0.375546887901391	YRI	TV (CpG-)	TS (CpG-)
chr5	0.536195041358822	2.48691506365954	OK	0.388581357180729	YRI	TV (CpG-)	TS (CpG-)
chr6	0.562944497519065	2.68716504912305	OK	0.389660999547971	YRI	TV (CpG-)	TS (CpG-)
chr7	0.572396734881292	2.37287276522082	OK	0.397790008971034	YRI	TV (CpG-)	TS (CpG-)
chr8	0.452954469777978	2.48648034405769	OK	0.396610978212938	YRI	TV (CpG-)	TS (CpG-)
chr9	0.823879785252793	2.51794752908292	OK	0.403419921942384	YRI	TV (CpG-)	TS (CpG-)
chr10	0.399705832075597	2.39454053067852	OK	0.411145380463524	YRI	TV (CpG-)	TS (CpG-)
chr11	0.790921161311571	2.73890684303109	OK	0.40892537134754	YRI	TV (CpG-)	TS (CpG-)
chr12	0.574615306912355	2.64515645921212	OK	0.397030615232237	YRI	TV (CpG-)	TS (CpG-)
chr13	0.53561046505335	2.52539141428079	OK	0.379012024688818	YRI	TV (CpG-)	TS (CpG-)
chr14	0.654615514410157	2.6425344108359	OK	0.401306913356862	YRI	TV (CpG-)	TS (CpG-)
chr15	0.797368344062892	2.24135936302556	OK	0.417029479736473	YRI	TV (CpG-)	TS (CpG-)
chr16	0.733178582334672	2.20161507147102	OK	0.442344174832068	YRI	TV (CpG-)	TS (CpG-)
chr17	0.612941966789608	2.25080002619347	OK	0.449184342534465	YRI	TV (CpG-)	TS (CpG-)
chr18	0.719559174175675	2.7207089781578	OK	0.392752642933091	YRI	TV (CpG-)	TS (CpG-)
chr19	0.350258578383314	2.15705410240818	ERROR: ABNORMAL_TERMINATION_IN_LNSRCH	0.483190547731923	YRI	TV (CpG-)	TS (CpG-)
chr20	0.482573471273374	2.13303627936604	OK	0.438600176459479	YRI	TV (CpG-)	TS (CpG-)
chr21	0.72078787861252	2.44635253373581	OK	0.401841757176769	YRI	TV (CpG-)	TS (CpG-)
chr22	0.526825353476873	2.08264394596147	OK	0.486409798302062	YRI	TV (CpG-)	TS (CpG-)
chr1	0.146754972293022	2.27536623793849	OK	0.410537686647489	TSI	TV (CpG-)	TS (CpG-)
chr2	0.406145653303515	2.34845246128658	OK	0.397982594685792	TSI	TV (CpG-)	TS (CpG-)
chr3	0.362316707449804	2.38243442340857	OK	0.388389702900208	TSI	TV (CpG-)	TS (CpG-)
chr4	0.352193833158816	2.55629564823275	OK	0.376432669005312	TSI	TV (CpG-)	TS (CpG-)
chr5	0.329753067473385	2.4372332846554	OK	0.389522801197846	TSI	TV (CpG-)	TS (CpG-)
chr6	0.315054546567679	2.34943134600371	OK	0.390888404429471	TSI	TV (CpG-)	TS (CpG-)
chr7	0.450762718489383	2.340294794869	OK	0.398718474252047	TSI	TV (CpG-)	TS (CpG-)
chr8	0.376288833929365	2.37421239221878	OK	0.396805109626908	TSI	TV (CpG-)	TS (CpG-)
chr9	0.542469277041655	2.2026016503577	OK	0.402532329740999	TSI	TV (CpG-)	TS (CpG-)
chr10	0.306910626201671	2.32701221556322	OK	0.412690650100054	TSI	TV (CpG-)	TS (CpG-)
chr11	0.463234484362048	2.33507593690485	OK	0.408574104397303	TSI	TV (CpG-)	TS (CpG-)
chr12	0.324890546301251	2.30891244172026	OK	0.397738906149621	TSI	TV (CpG-)	TS (CpG-)
chr13	0.344249241634464	2.39005721110833	OK	0.378983824026365	TSI	TV (CpG-)	TS (CpG-)
chr14	0.422393284411899	2.3173697375008	OK	0.400718971530812	TSI	TV (CpG-)	TS (CpG-)
chr15	0.558283444746499	2.12473407822631	OK	0.416301252629998	TSI	TV (CpG-)	TS (CpG-)
chr16	0.518588056101105	2.07402866364067	OK	0.440648079034749	TSI	TV (CpG-)	TS (CpG-)
chr17	0.52996703081219	2.14762022876435	OK	0.452000349904206	TSI	TV (CpG-)	TS (CpG-)
chr18	0.382479122473569	2.34296619126804	OK	0.393700996833038	TSI	TV (CpG-)	TS (CpG-)
chr19	0.168637598577826	2.10426967352321	OK	0.48468015687644	TSI	TV (CpG-)	TS (CpG-)
chr20	0.477109631307541	2.32610216451465	OK	0.438075330208061	TSI	TV (CpG-)	TS (CpG-)
chr21	0.337126553146007	2.19738545415553	OK	0.404961936715416	TSI	TV (CpG-)	TS (CpG-)
chr22	0.5245767248576	2.12024987796733	OK	0.485209268398461	TSI	TV (CpG-)	TS (CpG-)
chr1	0.0181816822368349	2.11663202723247	OK	0.41133601391521	CHB	TV (CpG-)	TS (CpG-)
chr2	0.296918174787543	2.21090582411774	OK	0.397849367887143	CHB	TV (CpG-)	TS (CpG-)
chr3	0.310027076870586	2.24475929401177	OK	0.38903048437542	CHB	TV (CpG-)	TS (CpG-)
chr4	0.239707289407437	2.42614781488754	OK	0.375948843114599	CHB	TV (CpG-)	TS (CpG-)
chr5	0.30742905614768	2.33209900834354	OK	0.389261836741083	CHB	TV (CpG-)	TS (CpG-)
chr6	0.280613672783566	2.3146806120135	OK	0.39070039911554	CHB	TV (CpG-)	TS (CpG-)
chr7	0.336786124645924	2.35745238012475	OK	0.397824358906548	CHB	TV (CpG-)	TS (CpG-)
chr8	0.326005346375699	2.36988926320066	OK	0.397199238592822	CHB	TV (CpG-)	TS (CpG-)
chr9	0.475629469328794	2.16593516174022	OK	0.402745596470975	CHB	TV (CpG-)	TS (CpG-)
chr10	0.200873540806351	2.2047640587402	OK	0.41279351665989	CHB	TV (CpG-)	TS (CpG-)
chr11	0.399902498788317	2.29829819043805	OK	0.408072375168245	CHB	TV (CpG-)	TS (CpG-)
chr12	0.306872997420162	2.35369671685895	OK	0.397367698121598	CHB	TV (CpG-)	TS (CpG-)
chr13	0.319021633703694	2.39904283907179	OK	0.378673148480818	CHB	TV (CpG-)	TS (CpG-)
chr14	0.183884628662592	2.21342870655743	OK	0.400771186087543	CHB	TV (CpG-)	TS (CpG-)
chr15	0.516977427213971	2.12388107228562	OK	0.416377118078956	CHB	TV (CpG-)	TS (CpG-)
chr16	0.483868661681128	2.07185403436796	OK	0.440333333638981	CHB	TV (CpG-)	TS (CpG-)
chr17	0.432847355073333	2.11514472682835	OK	0.451550572318683	CHB	TV (CpG-)	TS (CpG-)
chr18	0.372232693357049	2.30876368622624	OK	0.394096899024438	CHB	TV (CpG-)	TS (CpG-)
chr19	0.27295363616141	1.96089534664488	OK	0.481801873471444	CHB	TV (CpG-)	TS (CpG-)
chr20	0.320463349211737	2.12435144162434	OK	0.437432532323986	CHB	TV (CpG-)	TS (CpG-)
chr21	0.387431733605607	2.21968429942136	OK	0.40232306952268	CHB	TV (CpG-)	TS (CpG-)
chr22	0.346064568867957	1.89402808092866	OK	0.485683892618626	CHB	TV (CpG-)	TS (CpG-)
chr1	0.36213230926669	2.03805924776992	OK	0.411183605813014	YRI	TS (CpG-)	TV (CpG-)
chr2	0.492473945659288	1.95577207461477	OK	0.398268125775816	YRI	TS (CpG-)	TV (CpG-)
chr3	0.440138719675137	1.95223889137937	OK	0.389204314677045	YRI	TS (CpG-)	TV (CpG-)
chr4	0.415171107540815	2.01224698332511	OK	0.375546107223123	YRI	TS (CpG-)	TV (CpG-)
chr5	0.398700722763316	1.96942293671151	OK	0.390279706099115	YRI	TS (CpG-)	TV (CpG-)
chr6	0.385791611911037	2.03033925014387	OK	0.390722982752314	YRI	TS (CpG-)	TV (CpG-)
chr7	0.514756062382105	1.94583419802455	OK	0.398024629707425	YRI	TS (CpG-)	TV (CpG-)
chr8	0.437712278904665	1.98117900320123	OK	0.395872826362342	YRI	TS (CpG-)	TV (CpG-)
chr9	0.570217528770326	1.8681706494991	OK	0.405911955671485	YRI	TS (CpG-)	TV (CpG-)
chr10	0.43570308956192	2.00429047964871	OK	0.411691508523355	YRI	TS (CpG-)	TV (CpG-)
chr11	0.548926826270899	2.01223092507675	OK	0.410083791259598	YRI	TS (CpG-)	TV (CpG-)
chr12	0.393957533086169	1.97707362502358	OK	0.398987658601007	YRI	TS (CpG-)	TV (CpG-)
chr13	0.354263580017423	1.95481193467002	OK	0.381346478399431	YRI	TS (CpG-)	TV (CpG-)
chr14	0.457891644467367	1.92558207570873	OK	0.402443952263673	YRI	TS (CpG-)	TV (CpG-)
chr15	0.54312111622317	1.84266543963714	OK	0.416598750133844	YRI	TS (CpG-)	TV (CpG-)
chr16	0.549606835421634	1.95371149368011	OK	0.441865114670035	YRI	TS (CpG-)	TV (CpG-)
chr17	0.425541989056513	2.01396038095137	OK	0.449266659396123	YRI	TS (CpG-)	TV (CpG-)
chr18	0.485984858288812	1.9914476011315	OK	0.393556201066111	YRI	TS (CpG-)	TV (CpG-)
chr19	0.411259566775474	2.07962384044855	OK	0.485334907279258	YRI	TS (CpG-)	TV (CpG-)
chr20	0.590733578426952	2.04791960018017	OK	0.438628158680659	YRI	TS (CpG-)	TV (CpG-)
chr21	0.503771905928974	1.98851573543864	OK	0.4030211991464	YRI	TS (CpG-)	TV (CpG-)
chr22	0.35799686596322	1.84322275850069	OK	0.485506875990693	YRI	TS (CpG-)	TV (CpG-)
chr1	0.390466938883179	2.11924091874383	OK	0.410842754077338	TSI	TS (CpG-)	TV (CpG-)
chr2	0.49603947748785	2.02407912216298	OK	0.398607502015141	TSI	TS (CpG-)	TV (CpG-)
chr3	0.472580548689328	2.02789065260361	OK	0.389635060647222	TSI	TS (CpG-)	TV (CpG-)
chr4	0.456063017116476	2.08264160677728	OK	0.375591679327122	TSI	TS (CpG-)	TV (CpG-)
chr5	0.460541962465929	2.06070390241348	OK	0.39101927970047	TSI	TS (CpG-)	TV (CpG-)
chr6	0.406168390831099	2.08223042220914	OK	0.392198775702805	TSI	TS (CpG-)	TV (CpG-)
chr7	0.54493098509404	2.02439675644066	OK	0.398165378983585	TSI	TS (CpG-)	TV (CpG-)
chr8	0.446586428601892	2.03210183821263	OK	0.395410292752042	TSI	TS (CpG-)	TV (CpG-)
chr9	0.596045442235753	2.02325255111129	OK	0.405693028241304	TSI	TS (CpG-)	TV (CpG-)
chr10	0.501797240992057	2.10503632753798	OK	0.413121348891077	TSI	TS (CpG-)	TV (CpG-)
chr11	0.508190144602449	2.09215992609094	OK	0.40980283687192	TSI	TS (CpG-)	TV (CpG-)
chr12	0.429013678777345	2.04859814126301	OK	0.399366679082686	TSI	TS (CpG-)	TV (CpG-)
chr13	0.474610101534341	2.10089483325513	OK	0.38058566218098	TSI	TS (CpG-)	TV (CpG-)
chr14	0.46155515718596	2.02229518286191	OK	0.402289755352032	TSI	TS (CpG-)	TV (CpG-)
chr15	0.606434002109599	1.95002847364893	OK	0.416973426601596	TSI	TS (CpG-)	TV (CpG-)
chr16	0.606897576911033	2.0434642613302	OK	0.441654190200706	TSI	TS (CpG-)	TV (CpG-)
chr17	0.497996706025573	2.11593053157102	OK	0.451774637320191	TSI	TS (CpG-)	TV (CpG-)
chr18	0.550742001091762	2.09834827116482	OK	0.394483652390647	TSI	TS (CpG-)	TV (CpG-)
chr19	0.495572709729869	2.24220704567833	OK	0.485898712575656	TSI	TS (CpG-)	TV (CpG-)
chr20	0.6090672807885	2.12937581156494	OK	0.437544137683925	TSI	TS (CpG-)	TV (CpG-)
chr21	0.547407269611436	2.09042195358795	OK	0.404910540809394	TSI	TS (CpG-)	TV (CpG-)
chr22	0.518163066831436	2.13674849879107	OK	0.48338941796869	TSI	TS (CpG-)	TV (CpG-)
chr1	0.239474618766318	1.97480725745075	OK	0.412374648530722	CHB	TS (CpG-)	TV (CpG-)
chr2	0.380998476593401	2.05059148343979	OK	0.398628319815568	CHB	TS (CpG-)	TV (CpG-)
chr3	0.271375127058433	1.87055036322639	OK	0.389379234811301	CHB	TS (CpG-)	TV (CpG-)
chr4	0.262661324707047	1.93820641123243	OK	0.375092853408067	CHB	TS (CpG-)	TV (CpG-)
chr5	0.22747946204989	1.92252610656947	OK	0.390715913369654	CHB	TS (CpG-)	TV (CpG-)
chr6	0.182180007175944	1.97184190122217	OK	0.391786273493499	CHB	TS (CpG-)	TV (CpG-)
chr7	0.287612671047181	1.8197058159293	OK	0.397532736020502	CHB	TS (CpG-)	TV (CpG-)
chr8	0.289950510567468	1.89141118051479	OK	0.395712112036796	CHB	TS (CpG-)	TV (CpG-)
chr9	0.377998509832007	1.8606227675665	OK	0.405611558525433	CHB	TS (CpG-)	TV (CpG-)
chr10	0.235316918413901	1.9299740388572	OK	0.411483962960395	CHB	TS (CpG-)	TV (CpG-)
chr11	0.373255990504677	1.94263440337716	OK	0.409425168177803	CHB	TS (CpG-)	TV (CpG-)
chr12	0.318228530547275	2.07316177767211	OK	0.399165847271611	CHB	TS (CpG-)	TV (CpG-)
chr13	0.25233481604596	1.94803241559485	OK	0.380109967904281	CHB	TS (CpG-)	TV (CpG-)
chr14	0.375542430977042	1.89210721656327	OK	0.401540823370356	CHB	TS (CpG-)	TV (CpG-)
chr15	0.300964516481617	1.78498670444884	OK	0.416152390257887	CHB	TS (CpG-)	TV (CpG-)
chr16	0.414227799909135	1.86662840456652	OK	0.439990612876544	CHB	TS (CpG-)	TV (CpG-)
chr17	0.283938793252077	1.91239028486955	OK	0.450196189452468	CHB	TS (CpG-)	TV (CpG-)
chr18	0.329270155281813	1.91855259368398	ERROR: ABNORMAL_TERMINATION_IN_LNSRCH	0.394485068280126	CHB	TS (CpG-)	TV (CpG-)
chr19	0.187627108761203	2.06568464655467	OK	0.482885818102431	CHB	TS (CpG-)	TV (CpG-)
chr20	0.295101783416428	2.01394735925513	OK	0.437327951348653	CHB	TS (CpG-)	TV (CpG-)
chr21	0.39640598940222	1.89551790344895	OK	0.402590764062035	CHB	TS (CpG-)	TV (CpG-)
chr22	0.391481861902975	1.96746450083337	OK	0.484713416024736	CHB	TS (CpG-)	TV (CpG-)
chr1	0.45916637821457	2.42668386487634	OK	0.447710722392878	YRI	TS (CpG+)	TS (CpG-)
chr2	0.666818266397924	2.4758136980142	OK	0.432812104194955	YRI	TS (CpG+)	TS (CpG-)
chr3	0.538234336654924	2.15971883419049	OK	0.417057657142034	YRI	TS (CpG+)	TS (CpG-)
chr4	0.401745379120734	2.31704476970762	OK	0.406531397902873	YRI	TS (CpG+)	TS (CpG-)
chr5	0.408035309165749	2.30234410376987	OK	0.422756845945607	YRI	TS (CpG+)	TS (CpG-)
chr6	0.468411200509051	2.43511305302303	OK	0.423407926736001	YRI	TS (CpG+)	TS (CpG-)
chr7	0.633120612355621	2.57770464401181	OK	0.43895038384574	YRI	TS (CpG+)	TS (CpG-)
chr8	0.501376790936146	2.36200952138413	OK	0.429675442509686	YRI	TS (CpG+)	TS (CpG-)
chr9	0.769367356726995	2.57597873796633	OK	0.446602685849671	YRI	TS (CpG+)	TS (CpG-)
chr10	0.573352245384127	2.66376409466357	OK	0.448863520885908	YRI	TS (CpG+)	TS (CpG-)
chr11	0.84442980343823	2.70923121796573	OK	0.449328864828697	YRI	TS (CpG+)	TS (CpG-)
chr12	0.63858072285352	2.54138494731934	OK	0.433872800101587	YRI	TS (CpG+)	TS (CpG-)
chr13	0.465691510971478	2.46349471415635	OK	0.415657750801098	YRI	TS (CpG+)	TS (CpG-)
chr14	0.557265982656395	2.42269021528519	OK	0.438932950073205	YRI	TS (CpG+)	TS (CpG-)
chr15	0.74700367538754	2.27243767082846	OK	0.447812404962974	YRI	TS (CpG+)	TS (CpG-)
chr16	0.865309961786871	2.46184206172519	OK	0.481703299457707	YRI	TS (CpG+)	TS (CpG-)
chr17	0.677189526733958	2.67476755372674	OK	0.490795178833456	YRI	TS (CpG+)	TS (CpG-)
chr18	0.546477398572369	2.47443643995968	OK	0.428396981573565	YRI	TS (CpG+)	TS (CpG-)
chr19	0.826222171783738	3.21106913363489	OK	0.523666435383028	YRI	TS (CpG+)	TS (CpG-)
chr20	0.661611308027098	2.39632612622096	ERROR: ABNORMAL_TERMINATION_IN_LNSRCH	0.474992375292163	YRI	TS (CpG+)	TS (CpG-)
chr21	0.694314843602097	2.93222867252092	OK	0.456911892699912	YRI	TS (CpG+)	TS (CpG-)
chr22	0.757548752661054	2.87180849192242	OK	0.523688698958504	YRI	TS (CpG+)	TS (CpG-)
chr1	0.441832989226231	2.49808003147178	OK	0.447308337379417	TSI	TS (CpG+)	TS (CpG-)
chr2	0.455437276917794	2.49127810883319	OK	0.432707592290066	TSI	TS (CpG+)	TS (CpG-)
chr3	0.515399755604326	2.28512643111714	OK	0.416607881807135	TSI	TS (CpG+)	TS (CpG-)
chr4	0.440215838852411	2.4805838543386	OK	0.406820655723624	TSI	TS (CpG+)	TS (CpG-)
chr5	0.466193319690627	2.45444757456177	OK	0.42419776476922	TSI	TS (CpG+)	TS (CpG-)
chr6	0.412356824617804	2.5084356918426	OK	0.424407021136769	TSI	TS (CpG+)	TS (CpG-)
